,year,electorate_id,electorate_name,party,votes,percentage
164,2017,2014_64,Hauraki-Waikato,UNF,6,0.00026299640571578853
165,2017,2014_14,Helensville,ACT,319,0.00812407680945347
166,2017,2014_14,Helensville,CON,87,0.0022156573116691287
167,2017,2014_14,Helensville,GRN,2971,0.07566342382722967
168,2017,2014_14,Helensville,LAB,10012,0.2549788621199002
169,2017,2014_14,Helensville,MIN,180,0.004584118575867163
170,2017,2014_14,Helensville,MNA,13,0.00033107523047929506
171,2017,2014_14,Helensville,NAT,21958,0.5592115316049509
172,2017,2014_14,Helensville,NZF,2795,0.07118117455304844
173,2017,2014_14,Helensville,TOP,799,0.020348393011765904
174,2017,2014_14,Helensville,TPM,105,0.002674069169255845
175,2017,2014_14,Helensville,UNF,27,0.0006876177863800744
176,2017,2014_15,Hunua,ACT,297,0.00718954248366013
177,2017,2014_15,Hunua,CON,76,0.001839748244977003
178,2017,2014_15,Hunua,GRN,1237,0.029944323408375696
179,2017,2014_15,Hunua,LAB,9199,0.22268215928346646
180,2017,2014_15,Hunua,MIN,198,0.004793028322440087
181,2017,2014_15,Hunua,MNA,8,0.00019365770999757928
182,2017,2014_15,Hunua,NAT,26005,0.6295085935608812
183,2017,2014_15,Hunua,NZF,3541,0.08571774388767853
184,2017,2014_15,Hunua,TOP,611,0.014790607601065117
185,2017,2014_15,Hunua,TPM,103,0.002493343016218833
186,2017,2014_15,Hunua,UNF,35,0.0008472524812394094
187,2017,2014_16,Hutt South,ACT,189,0.0045327001942585795
188,2017,2014_16,Hutt South,CON,71,0.0017027603904357627
189,2017,2014_16,Hutt South,GRN,3041,0.07293090630021344
190,2017,2014_16,Hutt South,LAB,16858,0.40429767129529703
191,2017,2014_16,Hutt South,MIN,185,0.004436770031417128
192,2017,2014_16,Hutt South,MNA,6,0.00014389524426217714
193,2017,2014_16,Hutt South,NAT,17390,0.41705638295321007
194,2017,2014_16,Hutt South,NZF,2311,0.05542365158164856
195,2017,2014_16,Hutt South,TOP,1442,0.034582823704343235
196,2017,2014_16,Hutt South,TPM,173,0.004148979542892774
197,2017,2014_16,Hutt South,UNF,31,0.0007434587620212485
198,2017,2014_65,Ikaroa-Rāwhiti,ACT,30,0.001290600129060013
199,2017,2014_65,Ikaroa-Rāwhiti,CON,15,0.0006453000645300065
200,2017,2014_65,Ikaroa-Rāwhiti,GRN,1143,0.04917186491718649
201,2017,2014_65,Ikaroa-Rāwhiti,LAB,15233,0.6553237255323725
202,2017,2014_65,Ikaroa-Rāwhiti,MIN,283,0.012174661217466121
203,2017,2014_65,Ikaroa-Rāwhiti,MNA,198,0.008517960851796085
204,2017,2014_65,Ikaroa-Rāwhiti,NAT,1131,0.048655624865562484
205,2017,2014_65,Ikaroa-Rāwhiti,NZF,1685,0.07248870724887073
206,2017,2014_65,Ikaroa-Rāwhiti,TOP,468,0.020133362013336202
207,2017,2014_65,Ikaroa-Rāwhiti,TPM,3058,0.13155517315551732
208,2017,2014_65,Ikaroa-Rāwhiti,UNF,1,4.302000430200043e-05
209,2017,2014_17,Ilam,ACT,224,0.00616112440520395
210,2017,2014_17,Ilam,CON,124,0.0034106224385950434
211,2017,2014_17,Ilam,GRN,2602,0.07156806117116374
212,2017,2014_17,Ilam,LAB,11341,0.31193442803311605
213,2017,2014_17,Ilam,MIN,130,0.003575652556591578
214,2017,2014_17,Ilam,MNA,3,8.251505899826719e-05
215,2017,2014_17,Ilam,NAT,19134,0.5262810462909481
216,2017,2014_17,Ilam,NZF,1364,0.03751684682454548
217,2017,2014_17,Ilam,TOP,1273,0.035013890034931376
218,2017,2014_17,Ilam,TPM,134,0.0036856726352559343
219,2017,2014_17,Ilam,UNF,28,0.0007701405506504937
220,2017,2014_18,Invercargill,ACT,95,0.002639622117254793
221,2017,2014_18,Invercargill,CON,73,0.002028341205890525
222,2017,2014_18,Invercargill,GRN,1166,0.032397888302306194
223,2017,2014_18,Invercargill,LAB,12891,0.3581828285634899
224,2017,2014_18,Invercargill,MIN,340,0.009447068630175049
225,2017,2014_18,Invercargill,MNA,6,0.0001667129758266185
226,2017,2014_18,Invercargill,NAT,17414,0.4838566268407891
227,2017,2014_18,Invercargill,NZF,3139,0.08721867185329259
228,2017,2014_18,Invercargill,TOP,760,0.021116976938038344
229,2017,2014_18,Invercargill,TPM,79,0.0021950541817171436
230,2017,2014_18,Invercargill,UNF,27,0.0007502083912197833
231,2017,2014_19,Kaikōura,ACT,151,0.0038122648892928374
232,2017,2014_19,Kaikōura,CON,135,0.0034083162917518746
233,2017,2014_19,Kaikōura,GRN,1963,0.04955944356080689
234,2017,2014_19,Kaikōura,LAB,11587,0.2925345249816961
235,2017,2014_19,Kaikōura,MIN,303,0.007649776565931985
236,2017,2014_19,Kaikōura,MNA,4,0.00010098714938524072
237,2017,2014_19,Kaikōura,NAT,20925,0.5282890252215405
238,2017,2014_19,Kaikōura,NZF,3561,0.08990380974021056
239,2017,2014_19,Kaikōura,TOP,865,0.021838471054558307
240,2017,2014_19,Kaikōura,TPM,92,0.0023227044358605366
241,2017,2014_19,Kaikōura,UNF,23,0.0005806761089651341
242,2017,2014_20,Kelston,ACT,112,0.003529671299360247
243,2017,2014_20,Kelston,CON,91,0.002867857930730201
244,2017,2014_20,Kelston,GRN,2133,0.06722132929942327
245,2017,2014_20,Kelston,LAB,15982,0.5036714884497809
246,2017,2014_20,Kelston,MIN,179,0.005641171094513252
247,2017,2014_20,Kelston,MNA,24,0.0007563581355771958
248,2017,2014_20,Kelston,NAT,10456,0.32952002773313166
249,2017,2014_20,Kelston,NZF,2087,0.06577164287290031
250,2017,2014_20,Kelston,TOP,494,0.015568371623963947
251,2017,2014_20,Kelston,TPM,159,0.005010872648198922
252,2017,2014_20,Kelston,UNF,14,0.00044120891242003087
253,2017,2014_21,Mana,ACT,125,0.0031951331731506567
254,2017,2014_21,Mana,CON,54,0.0013802975308010838
255,2017,2014_21,Mana,GRN,3076,0.07862583712489137
256,2017,2014_21,Mana,LAB,17831,0.4557793568835949
257,2017,2014_21,Mana,MIN,177,0.00452430857318133
258,2017,2014_21,Mana,MNA,47,0.001201370073104647
259,2017,2014_21,Mana,NAT,14305,0.36565104033536117
260,2017,2014_21,Mana,NZF,1936,0.049486222585757376
261,2017,2014_21,Mana,TOP,1311,0.03351055672000409
262,2017,2014_21,Mana,TPM,219,0.0055978733193599505
263,2017,2014_21,Mana,UNF,41,0.0010480036807934154
264,2017,2014_23,Manukau East,ACT,70,0.0025930727912576402
265,2017,2014_23,Manukau East,CON,50,0.0018521948508983144
266,2017,2014_23,Manukau East,GRN,601,0.02226338210779774
267,2017,2014_23,Manukau East,LAB,17730,0.6567882941285423
268,2017,2014_23,Manukau East,MIN,173,0.006408594184108168
269,2017,2014_23,Manukau East,MNA,23,0.0008520096314132247
270,2017,2014_23,Manukau East,NAT,6195,0.22948694202630116
271,2017,2014_23,Manukau East,NZF,1550,0.05741804037784775
272,2017,2014_23,Manukau East,TOP,188,0.0069642526393776626
273,2017,2014_23,Manukau East,TPM,403,0.014928690498240416
274,2017,2014_23,Manukau East,UNF,12,0.0004445267642155955
275,2017,2014_24,Manurewa,ACT,75,0.0026600461074658627
276,2017,2014_24,Manurewa,CON,98,0.0034757935804220607
277,2017,2014_24,Manurewa,GRN,698,0.024756162440148964
278,2017,2014_24,Manurewa,LAB,16592,0.5884731335343146
279,2017,2014_24,Manurewa,MIN,194,0.006880652597978365
280,2017,2014_24,Manurewa,MNA,22,0.0007802801915233197
281,2017,2014_24,Manurewa,NAT,8109,0.2876041851392091
282,2017,2014_24,Manurewa,NZF,1869,0.06628834899804929
283,2017,2014_24,Manurewa,TOP,210,0.007448129100904415
284,2017,2014_24,Manurewa,TPM,313,0.011101259088490868
285,2017,2014_24,Manurewa,UNF,15,0.0005320092214931725
286,2017,2014_25,Maungakiekie,ACT,227,0.006393465709055063
287,2017,2014_25,Maungakiekie,CON,67,0.0018870581608224195
288,2017,2014_25,Maungakiekie,GRN,2092,0.05892127869314181
289,2017,2014_25,Maungakiekie,LAB,15484,0.4361075904802141
290,2017,2014_25,Maungakiekie,MIN,177,0.004985213350232362
291,2017,2014_25,Maungakiekie,MNA,10,0.0002816504717645402
292,2017,2014_25,Maungakiekie,NAT,14542,0.4095761160399944
293,2017,2014_25,Maungakiekie,NZF,1815,0.05111956062526405
294,2017,2014_25,Maungakiekie,TOP,780,0.021968736797634135
295,2017,2014_25,Maungakiekie,TPM,288,0.008111533586818757
296,2017,2014_25,Maungakiekie,UNF,23,0.0006477960850584425
297,2017,2014_26,Mt Albert,ACT,229,0.005930491531568861
298,2017,2014_26,Mt Albert,CON,65,0.0016833272906199824
299,2017,2014_26,Mt Albert,GRN,5657,0.1465012689698037
300,2017,2014_26,Mt Albert,LAB,16742,0.4335733153778422
301,2017,2014_26,Mt Albert,MIN,131,0.0033925519241725798
302,2017,2014_26,Mt Albert,MNA,8,0.00020717874346092092
303,2017,2014_26,Mt Albert,NAT,13112,0.33956596053244936
304,2017,2014_26,Mt Albert,NZF,1329,0.034417568757445484
305,2017,2014_26,Mt Albert,TOP,1144,0.02962656031491169
306,2017,2014_26,Mt Albert,TPM,175,0.004532035013207645
307,2017,2014_26,Mt Albert,UNF,22,0.0005697415445175325
308,2017,2014_27,Mt Roskill,ACT,207,0.0058385513623286514
309,2017,2014_27,Mt Roskill,CON,90,0.002538500592316805
310,2017,2014_27,Mt Roskill,GRN,2205,0.06219326451176172
